-0.72618,0.0062032,0.051115,-0.22842,0.00059317,-0.977,-0.010169,5.3702e-05,-43.132,-0.0019315,0.21951,-0.20135,0.00061585,-5.3038,0.26959,5.6231e-05,14.973,-0.016086,1.0867,-0.61568,0.00019756,-1.0475,-0.10714,6.3754e-05,0.32589,-0.0033449,-0.92055,0.42258,-0.0053339,-0.7476,0.014003,-1.6115e-05,-29.657,0.016714,0.34003,-0.33989,-0.002699,-3.9204,0.19589,2.8572e-05,-1.661,-0.013873,0.39167,-0.042846,-0.0029755,-1.9226,0.016246,3.3813e-05,15.052,-0.010848,-0.17752,-0.16478,-0.0018952,0.59669,-0.093051,5.0887e-06,-6.14,-0.062014,-0.63019,0.20444,0.00070235,-1.1717,0.027379,8.5937e-05,22.878,-0.0042616,-0.23553,-0.2519,-0.0021616,0.43204,-0.14703,-5.3928e-05,4.2251,0.03376,0.25685,-0.58397,0.0071096,-1.2831,-0.093672,3.1478e-05,-4.5535,-0.014628,-0.47698,0.041415,-0.00020097,-2.5302,0.025516,2.0121e-05,19.749,-0.046791,0.29021,0.20975,-0.0005047,-0.55032,-0.14014,3.5592e-05
-6.4784,0.0022343,-0.37406,-0.45532,-0.00012426,-1.4933,0.035721,0.00010634,-50.57,0.0004278,-0.072557,-0.26131,0.0016534,-5.3699,0.31396,0.0001427,14.672,-0.016135,0.56628,-0.52504,0.00014311,-0.087023,-0.099452,-4.4876e-05,0.47767,-0.014735,-1.1462,0.28586,-0.0021971,-0.76471,-0.00019191,-2.3333e-06,-28.529,0.015422,-0.055585,-0.35269,-0.0027354,-4.2891,0.18992,6.8713e-05,-8.5236,-0.029599,-0.17612,-0.011572,-0.0014779,-2.8713,0.05711,8.0912e-05,14.011,-0.011414,-0.0038343,-0.23988,-0.00088484,0.47184,-0.091896,-1.6762e-06,-1.1924,-0.079363,-0.35731,0.19162,-0.0014321,-2.3181,0.0086279,7.7509e-06,30.214,-0.0013305,0.17631,-0.050211,-0.0037554,1.0063,-0.19316,-6.0596e-05,4.4571,0.034973,-0.14205,-0.24821,0.0087308,-0.9113,-0.10358,0.00010574,-1.23,-0.017895,-0.31458,-0.0086719,0.0014306,-1.9319,-0.0061392,2.611e-05,18.79,-0.03901,0.23226,0.29973,-0.0012805,-0.61645,-0.13073,4.514e-05
-9.1069,0.0041482,-0.40551,-0.42847,0.00055643,-0.70835,0.04825,8.9547e-05,-47.53,-0.0062214,0.51822,-0.23375,0.00062122,-3.8409,0.29558,0.00010558,21.741,-0.012457,0.89515,-0.36198,-0.00081996,0.52453,-0.14584,-5.0977e-05,7.9792,-0.0060434,-0.99781,0.29124,-0.0038016,0.059508,-0.041677,-7.1569e-05,-30.663,0.011538,-0.12001,-0.25336,-0.0035703,-3.4369,0.21361,9.8507e-06,-2.4813,-0.019767,0.17455,0.020389,-0.0018045,-1.7311,0.01595,5.9853e-05,15.81,-0.0083348,-0.31362,-0.18317,-0.00038126,1.0115,-0.10735,3.2324e-05,-6.1655,-0.092146,-1.0443,0.11863,-0.0017181,-1.3639,0.044107,2.0643e-05,26.25,0.0014042,0.4335,0.012188,-0.0027269,0.83555,-0.17261,-7.4996e-05,5.5807,0.031713,0.48202,-0.25826,0.0058106,-1.007,-0.094316,3.0684e-05,6.2577,-0.015714,-0.38747,-0.052926,-0.0019202,-0.46207,-0.039261,3.4603e-05,14.408,-0.031955,0.25456,0.13829,-0.0020289,-0.019067,-0.09321,-1.3792e-05
-8.1636,0.0041178,-0.039241,-0.36763,0.0003815,-1.2054,0.042913,8.6475e-05,-36.106,-0.011437,0.57629,-0.3047,1.2202e-05,-3.2346,0.22982,-1.789e-05,12.951,-0.014884,1.2744,-0.40937,-0.00066811,0.23874,-0.091962,4.1673e-05,2.6948,-0.010815,-0.93018,0.39616,-0.003506,-0.88569,-0.012664,3.5758e-05,-26.533,0.0087216,0.073219,-0.22749,-0.0024767,-2.4042,0.18055,-2.3999e-05,-9.3118,-0.016964,0.54743,0.055433,-0.00070845,-1.5076,0.055901,3.9557e-05,11.056,-0.012085,-0.042128,-0.18915,-0.00011345,0.64403,-0.076224,5.9945e-06,-4.2982,-0.10034,-0.66339,0.13201,0.00036597,-0.89826,0.022292,-3.9438e-05,23.302,-0.0044333,0.27307,-0.29363,-0.00088308,1.2502,-0.16007,-4.4771e-05,2.2491,0.036842,0.059556,-0.28261,0.0064821,-0.55903,-0.076295,7.1857e-05,2.243,-0.019774,-0.39865,0.040741,-0.00051721,-1.041,-0.021219,7.085e-05,19.163,-0.041291,0.15748,0.19647,-0.0031966,0.038668,-0.12044,2.6385e-06
-7.9738,0.0026392,-0.2567,-0.30248,0.00064898,-1.5157,0.039964,0.00013347,-34.696,-0.011018,0.73569,-0.63559,-0.00051619,-4.6154,0.22266,-1.6552e-05,20.151,-0.013005,1.0024,-0.48423,-0.0013947,0.22166,-0.13449,2.5605e-05,3.4181,-0.0083521,-1.1938,0.30983,-0.004402,-0.67883,-0.0083993,2.0848e-06,-22.65,0.0081019,0.11459,-1.0665,-0.0026446,-3.3298,0.15777,-6.2216e-05,-5.949,-0.031918,0.32141,-0.009732,-0.0044358,-1.3512,0.052418,7.6081e-05,15.146,-0.009565,-0.1472,-0.1561,-0.0016793,1.0691,-0.09609,-5.9466e-06,1.9961,-0.10229,-0.75343,0.0921,0.00028147,-0.87775,-0.02105,-7.7818e-07,27.05,0.00098449,0.45969,-0.13944,-0.0029088,1.5666,-0.17681,-5.9606e-05,3.3891,0.029196,-0.020437,-0.50754,0.0062411,-0.81589,-0.076971,2.263e-06,2.4167,-0.010626,-0.52922,0.077024,-0.0021183,-0.91613,-0.011749,1.6289e-05,12.582,-0.030908,-0.062019,0.30884,-0.00089457,-0.24652,-0.088763,3.7332e-05
-7.2544,0.0059766,0.059192,-0.38508,1.0731e-05,-1.6257,0.035978,0.00010704,-35.281,0.00027477,0.38434,-0.69641,-8.499e-05,-3.8362,0.22475,2.0999e-05,17.252,-0.024338,1.2546,-0.58433,0.00019836,-0.71962,-0.12222,3.327e-05,-5.9462,0.00077246,-1.2202,0.38211,-0.0039373,-0.93657,0.049968,-1.0172e-05,-26.664,0.011947,0.62334,-0.70682,-0.0033466,-3.4064,0.18151,-5.1336e-05,-7.2975,-0.037795,0.36154,-0.069648,-0.00071024,-1.5704,0.043281,7.5715e-05,16.136,-0.008073,-0.15061,-0.20888,-0.00082146,0.50437,-0.10619,-1.4527e-05,-2.8601,-0.09795,-0.54814,0.11525,0.0014036,-1.3439,0.0050023,3.8001e-05,25.955,-0.0022169,0.91384,-0.038932,-0.0022955,0.86081,-0.17569,-4.5186e-05,7.7173,0.036491,1.1329,-0.93732,0.005871,-0.23008,-0.11372,8.6337e-06,2.474,-0.031812,-0.7087,0.042362,0.0025367,-1.1531,-0.03553,5.5195e-05,19.274,-0.034817,0.094355,0.23708,-0.0044663,0.12669,-0.11379,-8.6321e-06
-12.281,0.0027258,-0.11259,-0.57212,0.0018707,-2.2155,0.060035,0.000115,-41.901,0.0058269,0.25488,-0.43433,-0.0016368,-4.231,0.26848,0.00014481,10.4,-0.023453,0.98139,-0.55452,-0.0006846,-0.81485,-0.070329,4.4226e-05,0.20416,0.00062295,-0.9254,0.31792,-0.0043206,-1.0548,0.0098771,2.7582e-05,-35.18,0.011097,0.0394,-0.61128,-0.00082501,-3.3519,0.22886,-2.5215e-05,0.71274,-0.017071,0.32473,-0.0030843,-0.00293,-1.7682,-0.00050826,4.6779e-05,14.523,-0.011643,-0.36657,-0.14587,-0.00064097,-0.14983,-0.095375,1.3946e-05,-5.1668,-0.10538,-0.76229,0.16686,0.00054969,-0.91,0.025165,1.6475e-05,27.159,-0.0010201,0.032598,-0.12346,-0.0028229,0.024113,-0.17557,-5.5219e-05,4.5419,0.042072,1.0159,-0.61567,0.0049314,-1.298,-0.090602,1.4366e-06,2.8764,-0.015265,-0.83624,0.098754,-0.00034492,-1.4195,-0.02325,1.6949e-05,20.649,-0.030549,0.17853,0.23168,-0.0035083,-0.044217,-0.12906,4.8601e-07
-13.144,0.0047932,-0.29973,-0.52015,0.0016971,-2.0222,0.068131,0.00014134,-47.408,-0.003941,0.15186,-0.22042,0.003121,-5.3292,0.28612,7.0052e-05,19.402,-0.010896,0.72257,-0.52456,-0.0023937,-1.1212,-0.12166,1.4887e-05,0.043188,-0.0085298,-0.95619,0.34365,-0.0005376,-0.85587,-0.0066844,-3.532e-05,-29.686,0.012235,0.92186,-0.49045,-0.0034532,-3.8713,0.19738,8.3001e-05,-6.7025,-0.023337,0.54804,0.050584,-4.9802e-05,-2.1821,0.034309,7.3549e-05,12.514,-0.016449,0.055238,-0.21684,0.00063544,0.61502,-0.090285,1.0584e-05,-0.70568,-0.089977,-0.87658,0.15296,-0.00034653,-0.77295,2.3897e-05,9.9053e-06,24.368,-0.0014409,0.092378,-0.13332,-0.003404,0.77232,-0.154,-4.7536e-05,15.345,0.044656,0.87325,-0.67678,0.005471,-1.1545,-0.16703,-6.234e-05,-0.40256,-0.028251,-0.762,0.049215,-0.002969,-1.4293,0.011867,4.5337e-05,16.742,-0.053796,0.35551,0.24949,-0.0019026,0.12184,-0.11013,-2.9903e-05
-9.7427,0.0083521,0.402,-0.089492,0.0015446,-2.1903,0.040034,0.00013341,-44.361,-0.0016992,0.96958,-0.22007,0.0017311,-3.1248,0.26782,6.7066e-05,18.444,-0.015426,0.92283,-0.56539,0.00053765,-0.18175,-0.1305,4.3984e-06,-1.2417,-0.0044894,-0.86072,0.28683,-0.00016034,-1.0598,-0.00025912,9.1814e-06,-32.091,0.015182,0.21728,-0.59173,-0.004147,-2.4,0.22388,-3.6814e-05,-7.8397,-0.026283,0.30837,-0.04074,-0.0018335,-2.0851,0.051751,9.1511e-05,14.346,-0.014506,-0.33498,-0.1503,-0.0016419,1.036,-0.089466,6.8072e-06,-5.5123,-0.10368,-0.63742,0.07454,-0.0018902,-0.82935,0.042114,-1.7786e-05,27.619,-0.0030827,-0.0062954,-0.10862,-0.0021487,0.98591,-0.18387,-2.9564e-05,13.895,0.04663,1.4507,-0.77536,0.0063197,0.30641,-0.16752,-3.5683e-05,4.5796,-0.026377,-0.66221,0.036627,0.00016675,-1.0388,-0.037558,2.0622e-05,16.103,-0.035068,0.1224,0.2236,-0.0020967,-0.62741,-0.10584,-8.8684e-06
-6.5061,0.0006391,-0.29678,-0.35448,0.00051769,-0.59684,0.031921,9.46e-05,-43.465,-0.0017274,0.68547,-0.40683,0.0006762,-4.55,0.27112,6.7771e-05,13.949,-0.018138,0.7441,-0.62886,0.0012415,-0.48578,-0.10264,2.173e-06,3.4475,-0.012582,-0.79815,0.27666,-0.00106,-0.46839,-0.027221,4.95e-06,-30.837,0.010934,0.29546,-0.80144,-0.0030153,-3.6826,0.21056,-5.3861e-05,-1.8236,-0.027922,-0.10079,-0.072849,-0.0018147,-1.0111,0.013217,9.36e-05,12.057,-0.0063601,-0.3251,-0.22294,-0.0010783,0.58857,-0.07613,-1.1252e-05,-0.479,-0.091557,-0.977,0.11939,0.0025062,-1.0421,-0.013238,-3.7154e-05,23.289,0.00021501,0.10481,-0.21549,-0.0046398,1.2632,-0.14001,-3.7743e-05,14.608,0.052953,-0.05592,-0.55824,0.0067878,0.73169,-0.1708,3.2147e-05,-5.9653,-0.02336,-0.70988,0.082887,0.0011695,-1.9393,0.029337,2.1372e-05,22.383,-0.028968,0.2104,0.22146,-0.003575,0.59642,-0.1416,-7.063e-06
-8.5038,0.0018918,0.079501,-0.43226,0.0012823,-1.8148,0.036298,0.00016894,-38.531,-0.000698,0.24501,-0.31698,-6.31e-05,-4.3521,0.2428,5.2024e-05,25.078,-0.014709,1.3193,-0.60957,0.00023909,0.19799,-0.17809,-5.2278e-06,-4.1038,-0.014622,-0.86134,0.30772,-0.0019293,-0.8038,0.027227,5.4071e-05,-35.52,0.017808,-0.11212,-0.6401,-0.003133,-3.5379,0.24154,-4.3219e-05,-0.76266,-0.028274,0.24097,-0.092844,-0.0051326,-0.71324,0.020624,8.794e-05,15.741,-0.019175,-0.10279,-0.17298,-0.00039212,0.69325,-0.10656,2.7048e-05,-7.5912,-0.076297,-0.71952,0.097081,-0.0025255,-0.90806,0.059271,1.1089e-06,24.49,-0.006848,0.080997,-0.14893,-0.0014288,0.86806,-0.165,-1.9027e-05,10.718,0.044947,0.53853,-0.67581,0.0079036,-0.82381,-0.14772,-5.3836e-05,1.277,-0.021224,-0.65139,0.15899,-0.0015118,-0.75436,-0.0064654,-2.4566e-05,17.687,-0.035792,0.23753,0.18074,-0.0021008,0.088946,-0.11604,2.5482e-06
-7.1005,0.00023862,0.023423,-0.43864,0.0013268,-2.4782,0.029928,9.9267e-05,-35.153,-0.0065969,0.30374,-0.2673,-9.5258e-05,-5.4072,0.22554,-5.5142e-07,12.329,-0.020471,0.6307,-0.67567,-0.00083947,0.065406,-0.080989,4.4922e-05,5.5632,-0.013181,-1.2734,0.33311,-0.0045753,-0.51559,-0.021545,-5.3991e-05,-35.729,0.015234,1.5869,-0.43003,-0.002934,-5.6682,0.23215,3.7684e-05,-2.1663,-0.018282,0.16226,-0.089507,-0.0027577,-1.6348,0.017668,0.00012859,16.815,-0.0095111,-0.041896,-0.19495,-0.001225,0.52643,-0.11057,4.5139e-05,-5.3172,-0.06765,-0.8836,0.015939,0.00089185,-1.7614,0.028224,-2.5704e-06,21.926,-0.0021402,0.11362,-0.13966,-0.0039407,0.81004,-0.13372,-4.91e-05,2.8369,0.054823,0.85536,-0.44413,0.0084944,-0.91898,-0.10271,-1.0439e-05,0.47775,-0.019329,-0.48747,0.087713,0.0011801,-0.96032,-0.018643,6.3802e-05,11.518,-0.027996,0.40242,0.22207,-0.0026286,0.094159,-0.072299,-1.7281e-05
-7.9822,0.0052168,-0.40628,-0.14184,0.0014077,-1.7749,0.037033,8.7152e-05,-33.87,-0.0040534,0.61248,-0.11289,0.00095538,-4.0587,0.20826,1.0847e-05,17.626,-0.015935,1.2259,-0.35156,-4.774e-05,0.24267,-0.12447,-4.7642e-05,3.2833,-0.022721,-1.1314,0.35878,-0.0040102,-0.74501,-0.0093123,-7.0084e-05,-32.744,0.0049657,0.80995,-0.80172,-0.0017474,-3.5605,0.21526,-2.2287e-05,-6.6075,-0.015791,0.33673,-0.00067664,-0.0017316,-1.4898,0.042047,8.4162e-05,11.875,-0.01149,-0.27439,-0.21569,-0.0015988,0.27543,-0.072773,7.246e-06,-5.0959,-0.076722,-0.89691,0.11926,0.00048277,-1.3323,0.025439,6.0057e-05,22.316,-0.0076081,0.48967,-0.25855,-0.0020703,0.9989,-0.14875,-1.5821e-05,4.6065,0.060839,-0.32143,-0.37514,0.0074373,-0.64317,-0.10535,2.8977e-05,-3.2634,-0.021297,-0.26532,0.044859,-0.0012494,-0.8358,0.019545,7.3237e-05,13.832,-0.02304,0.083521,0.23624,-0.0015788,-0.17765,-0.092274,-8.0578e-06
-5.3493,0.0036453,0.0034737,-0.32613,0.0012616,-0.94917,0.018161,9.727e-05,-37.032,-0.0053757,0.21537,-0.15749,0.00081701,-3.6351,0.23179,4.4013e-05,17.512,-0.015104,0.95487,-0.53684,-0.0014436,-0.14081,-0.11408,7.8827e-06,6.3367,-0.0055431,-0.82047,0.23036,-0.008573,-0.73665,-0.0081153,-2.4111e-05,-27.002,0.0094267,-0.4693,-0.85313,-0.0025985,-3.2139,0.18563,1.6973e-05,-4.1011,-0.020778,0.28508,0.11354,-0.0024521,-1.4253,0.028272,5.9576e-05,16.588,-0.010825,-0.046171,-0.21868,-0.0034546,0.9458,-0.096413,1.0539e-05,-0.86594,-0.08772,-0.39445,0.14949,0.0011365,-1.2077,-0.0063188,-3.456e-05,24.32,-0.0024702,0.42566,-0.13027,-0.0017754,0.51582,-0.16492,-2.775e-05,-4.1713,0.039491,0.279,-0.042022,0.0097413,-1.4513,-0.060839,0.00014405,2.3992,-0.015418,-0.35638,0.054119,0.00012926,-1.058,-0.024124,1.7115e-05,18.253,-0.027018,0.36119,0.22773,-0.0017789,0.044618,-0.12304,-1.4404e-06
