"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"2731","bio5","-0.00962837751997499","-0.0207055","0.0011015","0.00021876333627772","-0.18889210259166","-0.122774123931311","-0.361964138536124","-0.105841723406208","Ovaskainen 2016 NS","Flycatcher"
"2732","bio8","0.0016762403171","-0.00260645","0.00600685","2.94145696120497e-05","0.229387955852247","0.154021439272364","0.444860213277716","0.129124036016898","Ovaskainen 2016 NS","Flycatcher"
"2733","bio9","0.000776938123690001","-0.0034532","0.00487305","1.36489584890113e-05","-0.307723282119505","-0.209596719818674","-0.598630723357594","-0.17385438078846","Ovaskainen 2016 NS","Flycatcher"
"2734","bio15","-0.01408096483095","-0.0361705","0.00786095","0.000483693752266975","-0.201776785864978","-0.135978157448393","-0.379480472261218","-0.113556153942939","Ovaskainen 2016 NS","Flycatcher"
"2735","bio16","-0.004464437663425","-0.012754","0.00216945","7.84710824002829e-06","0.61235876577022","0.397686742812586","1.24785112637984","0.344291492771287","Ovaskainen 2016 NS","Flycatcher"
"2736","bio18","-0.00540200145802501","-0.014103","0.0041756","8.64259115679923e-05","18.2436075707884","44.3580020200165","7.6538608385186","10.1809498593568","Ovaskainen 2016 NS","Flycatcher"
"2737","intercept","-13.1148459","-16.333","-10.1145","0.00678059573571514","-1.25403746108385","-0.910173405496271","-1.93524673737798","-0.708986486050497","Ovaskainen 2016 NS","Pacific-slope"
"2738","bio2","-0.01233151720405","-0.029431","0.0039624","5.31054903978726e-05","-2.24288325136559","-1.50039780459363","-4.1872747355629","-1.26372181264667","Ovaskainen 2016 NS","Pacific-slope"
"2739","bio3","0.0547440186012501","-0.0017206","0.11151","0.253999934783922","0.332118681527921","0.229034413631808","0.616953302141664","0.187782294828234","Ovaskainen 2016 NS","Pacific-slope"
"2740","bio5","0.034961229","0.0232475","0.0474205","0.000120475526154958","-0.56498957882504","-0.382299455761769","-1.08122192742946","-0.319169159084314","Ovaskainen 2016 NS","Pacific-slope"
