intercept,climate,blwood,conwood,chalk_limestone
1,0.265646148,0.015,0.00589375,0
1,0.104399111,0.01281875,0.005475,0
1,-0.384091067,0.04408125,0.04484375,0
1,-0.877522275,0.0215375,0.1536438,0
1,-0.971168165,0.02524375,0.4190375,0
1,-1.493118803,0.0171,0.6861875,0
1,-1.39983598,0.02929375,0.2823625,0
1,-1.588774073,0.01480625,0.1103063,0
1,-1.100945343,0.044225,0.2283875,0
1,-1.003700096,0.048575,0.06876875,0
1,-0.498306501,0.1147313,0.01845,0
1,0.071086797,0.0359375,0.02236875,0
1,-0.346019255,0.02108125,0.00345,0
1,-0.353950361,0.09480625,0.01618125,0
1,-0.631470205,0.07869375,0.0671875,0
1,-0.364992564,0.08683125,0.057275,0
1,-0.293963158,0.0470625,0.01881875,0
1,-0.512553697,0.06466875,0.0205,0
1,-1.40891888,0.0524875,0.09035625,0
1,-2.188051428,0.002825,0.2395687,0
1,-3.203038911,0.0008375,0.11275,0
1,-2.7737639,0.00010625,0.02513125,0
1,-1.928703644,0.04504375,0.1756187,0
1,-2.076471349,0.01460625,0.0486,0.01
1,-2.295212122,0.00976875,0.03495625,0.01
1,-1.95456268,0.0470875,0.1322563,0
1,-1.612604949,0.06826875,0.1432938,0
1,-1.162265873,0.1017625,0.4241563,0
1,-1.025227383,0.06980625,0.3025187,0
1,-0.345850242,0.05035,0.1611188,0
1,0.914988999,0.0901125,0.0205625,0.03
1,-1.425776392,0.00050625,0.03743125,0
1,-1.488348872,0,0.3190875,0
1,-0.997947384,0,0.02843125,0
1,-0.80195455,0,0.0153625,0
1,-0.708408816,0,0,0
1,-1.218703797,0,0.00083125,0
1,0.850069112,0.07520625,0.00590625,0
1,-1.108957825,0,0.00009375,0
1,-0.964188541,0,0.00061875,0
1,-1.070792117,0,0.0006375,0
1,-0.986842584,0,0.0001375,0
1,1.099388773,0.0515375,0.0030875,0.02
1,1.283381662,0.03404375,0.00045625,0
1,1.296164076,0.02745625,0.0096125,0
1,1.339093455,0.017575,0.004525,0
1,1.294711813,0.0268375,0.0001625,0.08
1,1.281190749,0.0626875,0.0151125,0
1,0.973110796,0.111025,0.0312,0
1,0.558239475,0.1138937,0.02965,0.01
1,0.4203121,0.06801875,0.0097625,0
1,0.251743239,0.1320375,0.011675,0
1,0.2608011,0.1407125,0.0288875,0
1,0.653356406,0.12615,0.02683125,0
1,0.505507324,0.09059375,0.02083125,0
1,0.165296065,0.06648125,0.0374875,0
1,0.041872535,0.07616875,0.1070938,0
1,0.148413513,0.07501875,0.08013125,0
1,0.15556841,0.04131875,0.04265625,0
1,0.396812991,0.0735875,0.0277625,0
1,0.6333252,0.05241875,0.01200625,0
1,0.510352372,0.04635,0.00910625,0.04
1,0.379085373,0.05774375,0.00879375,0
1,0.524568269,0.0903,0.0111625,0
1,0.587722907,0.05545,0.00378125,0
1,0.931395809,0.050475,0.00525625,0
1,0.952891797,0.07205,0.00409375,0
1,1.037279514,0.01696875,0.00055625,0
1,0.842613747,0.0193125,0.0038,0
1,0.778776796,0.02171875,0.005325,0
1,0.749274585,0.01573125,0.000475,0
1,0.463024474,0.03001875,0.0078875,0.03
1,0.160319562,0.188925,0.04531875,0
1,-0.364654537,0.236875,0.1918438,0
1,-0.617179191,0.1595125,0.01144375,0
1,-1.098353805,0.06179375,0.0420125,0
1,-1.092250547,0.05421875,0.04321875,0
1,-0.630944386,0.04760625,0.02611875,0
1,0.252244019,0.04206875,0.0159625,0
1,0.209965655,0.04495625,0.01695625,0
1,-0.249362425,0.05054375,0.05575,0
1,-0.641047625,0.06265,0.1100625,0
1,-1.283160463,0.032425,0.2112,0
1,-1.214046541,0.014475,0.5604875,0
1,-1.334728299,0.01709375,0.3691938,0
1,-1.189063871,0.0462,0.05055625,0
1,-0.961240198,0.07299375,0.321725,0
1,-1.61915265,0.01524375,0.07916875,0
1,-1.061415009,0.0532,0.0487125,0
1,-0.236936818,0.146625,0.00708125,0
1,0.108676608,0.01436875,0.0047875,0
1,-0.133538235,0.01155,0.02235625,0
1,-0.530325133,0.036025,0.04569375,0
1,-0.41857604,0.04689375,0.04636875,0
1,-0.286570391,0.04025625,0.031825,0
1,-0.715983116,0.0402,0.05393125,0
1,-1.101064278,0.07585,0.04340625,0
1,-2.488813731,0,0.0297875,0
1,-1.784998518,0.01501875,0.1930625,0
1,-2.08099089,0.00809375,0.1172688,0
1,-1.826231504,0.03225625,0.2659937,0
1,-2.102649632,0.03810625,0.0380875,0
1,-1.689981743,0.1085125,0.2280812,0
1,-1.242947816,0.1170562,0.3128625,0
1,-0.951744155,0.07508125,0.4359563,0
1,-0.427108082,0.05143125,0.1434,0
1,0.940566346,0.11835,0.01615625,0.01
1,-1.217577041,0,0.03169375,0
1,-1.040651412,0,0.00983125,0
1,-0.867944855,0,0.1066,0
1,-0.704828238,0,0,0
1,-0.761691825,0,0.00041875,0
1,0.810851765,0.04804375,0.0134875,0
1,-0.94208953,0,0,0
1,-1.001799218,0.0001375,0.00199375,0
1,-0.955155719,0,0.00150625,0
1,-0.908677061,0,0,0
1,-0.878849343,0,0,0
1,1.167732745,0.04384375,0.0040625,0.1
1,1.175538655,0.0247625,0.00104375,0.01
1,1.153504328,0.05775,0.00265625,0
1,1.190674736,0.03166875,0.00111875,0
1,0.776348013,0.095125,0.01829375,0.05
1,1.284858964,0.1090687,0.0164375,0.16
1,1.26114285,0.03556875,0.0040875,0
1,0.549751251,0.1252188,0.10815,0.07
1,0.681331237,0.0748125,0.02304375,0
1,0.693062013,0.0998,0.033225,0
1,0.308957372,0.1061875,0.044475,0
1,0.676104345,0.09044375,0.0211125,0.03
1,0.620386292,0.1121437,0.033975,0.01
1,0.616786935,0.0764625,0.0237,0
1,0.555560301,0.1053938,0.05075,0
1,0.173709171,0.09648125,0.06730625,0.17
1,-0.0849563,0.05114375,0.0167375,0
1,0.510571464,0.0533125,0.01275,0
1,0.72971912,0.06215,0.0097375,0
1,0.531986075,0.02885,0.0035125,0
1,0.558308332,0.0550375,0.02386875,0
1,0.753775347,0.03190625,0.0040375,0
1,0.875433626,0.04094375,0.00309375,0
1,0.927464685,0.01565625,0.0014875,0
1,0.948178204,0.03611875,0.00021875,0
1,0.865430543,0.1175875,0.01035625,0
1,0.648336085,0.0369,0.0017125,0
1,0.756817586,0.0270125,0.009275,0
1,0.758226031,0.016475,0.00446875,0
1,0.605400446,0.0332625,0.00019375,0
1,0.719090061,0.0281875,0.0012,0
1,0.56913979,0.1367813,0.0068625,0
1,0.445282251,0.1534313,0.045575,0.23
1,-0.098308351,0.1325375,0.0107,0.12
1,-1.04043858,0.0501625,0.00334375,0
1,-1.025189824,0.04885,0.006475,0
1,-0.618243349,0.0755875,0.02110625,0
1,-0.544885316,0.05864375,0.0372125,0
1,-0.181475415,0.04265,0.04578125,0
1,0.212795062,0.07849375,0.0215125,0
1,0.058717528,0.03563125,0.0114125,0
1,-0.401317904,0.05513125,0.1135625,0
1,-0.820990455,0.0224,0.189375,0
1,-1.085646509,0.0177,0.01314375,0
1,-0.927487616,0.0085625,0.155225,0
1,-0.770787245,0.031375,0.03836875,0
1,-0.751194221,0.07374375,0.1148,0
1,-0.868201505,0.09183125,0.1080437,0
1,-1.184005992,0.0233,0.0822125,0
1,-0.492096827,0.100525,0.03643125,0
1,-0.025012915,0.0651,0.00595625,0.02
1,-0.027873621,0.01310625,0.00484375,0
1,-0.468178315,0.0524,0.0427375,0
1,-0.414901566,0.03731875,0.02509375,0
1,-0.227922775,0.050125,0.1005188,0
1,-0.522462884,0.03895625,0.02366875,0
1,-0.794148639,0.059025,0.0556,0
1,-0.605748884,0.0619375,0.03551875,0
1,-1.81371826,0.02425,0.02855,0
1,-2.141829419,0.002975,0.01023125,0
1,-2.189484911,0.00023125,0.00615625,0
1,-1.190015353,0.05006875,0.2557187,0
1,-1.356293145,0.04398125,0.1586438,0
1,-1.672504516,0.014025,0.1213875,0
1,-1.815558627,0.008975,0.151025,0
1,-1.630263709,0.05751875,0.386225,0
1,-1.36070627,0.09811875,0.157225,0
1,-1.21937359,0.05475625,0.2440438,0
1,-0.610274685,0.044325,0.1742875,0
1,1.106424734,0.0494375,0.003975,0
1,-0.723307026,0,0,0
1,-0.864326718,0,0.000075,0
1,0.524818659,0.093675,0.03165625,0.14
1,-0.907544046,0,0.000475,0
1,-0.925063005,0,0.00155625,0
1,1.023852346,0.0356625,0.01413125,0.08
1,1.127232149,0.0290875,0.0030875,0.03
1,1.048653483,0.05965625,0.0063125,0
1,0.917912303,0.06224375,0.003425,0
1,0.471955054,0.08214375,0.01584375,0.32
1,0.961035735,0.0821875,0.009175,0.33
1,1.309628802,0.1111438,0.01304375,0.24
1,1.335850903,0.03009375,0.00351875,0
1,0.839897015,0.09483125,0.0378625,0.11
1,0.415623546,0.2081313,0.1068688,0.07
1,0.532048673,0.1967687,0.1055125,0
1,0.806413601,0.07005625,0.00579375,0
1,0.518289738,0.1050125,0.0208875,0
1,0.599910644,0.08761875,0.01535,0
1,0.378403061,0.07835,0.019275,0.05
1,0.154372797,0.06154375,0.02386875,0
1,0.244350472,0.0771625,0.03008125,0
1,0.591447459,0.06414375,0.010925,0
1,0.700266987,0.0544,0.01898125,0
1,0.564887331,0.0231375,0.0058625,0
1,0.694558093,0.03906875,0.0081,0
1,0.608930946,0.03688125,0.0226875,0
1,0.638915158,0.06298125,0.025475,0
1,0.644286025,0.0712,0.04965,0
1,0.841668524,0.07366875,0.00869375,0
1,0.792360458,0.1094625,0.0078125,0
1,0.573794958,0.0827625,0.01001875,0
1,0.564968708,0.075425,0.0033,0
1,0.754395062,0.07616875,0.00236875,0
1,0.583672847,0.07515,0.00113125,0
1,-0.072261523,0.09436875,0.0129,0
1,-0.247628474,0.0590375,0.0038125,0
1,0.271330003,0.089075,0.011925,0
1,0.389113496,0.09771875,0.01055,0.19
1,0.070078977,0.05255625,0.0051375,0.7
1,-0.109538346,0.04303125,0.002125,0.3
1,-0.985296425,0.05876875,0.01990625,0
1,-0.330983331,0.05584375,0.07425,0.01
1,-0.391684146,0.03715,0.04089375,0
1,-0.406682512,0.0508,0.0537375,0
1,-0.544127886,0.08895,0.0153875,0
1,-0.083322504,0.07456875,0.017575,0
1,-0.686205476,0.02313125,0.0951125,0
1,-1.099280249,0.01326875,0.2864437,0
1,-0.98972207,0.0226,0.376325,0
1,-0.638819154,0.05360625,0.03725,0
1,-0.700640464,0.0630625,0.0284375,0
1,-0.693304035,0.09895625,0.03028125,0
1,-0.935393682,0.073225,0.03145625,0
1,-1.328806574,0.0197875,0.01079375,0
1,-1.075975192,0.07198125,0.04423125,0
1,-0.113938951,0.08115,0.0173625,0
1,-0.342682808,0.0093625,0.00595,0
1,-0.29837837,0.0094625,0.0067,0
1,-0.373453662,0.0326625,0.03980625,0
1,-0.53594013,0.073425,0.1155562,0
1,-1.503278381,0.02590625,0.0234125,0
1,-2.066712396,0.00074375,0.0007,0
1,-1.165827672,0.075475,0.2916125,0
1,1.085385707,0.02400625,0.00220625,0
1,-1.283642464,0.02805,0.1932313,0
1,-1.297570412,0.03186875,0.09189375,0
1,-1.541030945,0.01563125,0.1436438,0
1,-1.253407862,0.02734375,0.1520313,0
1,-0.883131013,0.0603,0.15425,0
1,-1.144031215,0.05196875,0.125475,0
1,-0.591845975,0.02910625,0.09561875,0
1,0.414102426,0.07749375,0.012025,0.14
1,0.579679125,0.06653125,0.03183125,0.46
1,-0.913734941,0,0.00328125,0
1,-0.951637739,0,0,0
1,0.95535814,0.06659375,0.03545,0.19
1,0.932071862,0.0407875,0.014375,0.3
1,0.949242362,0.03804375,0.00415625,0.03
1,0.525782661,0.07338125,0.0027,0.24
1,0.792986433,0.09016875,0.01241875,0.21
1,1.085773812,0.1031688,0.019925,0.02
1,1.270023352,0.05909375,0.00539375,0.12
1,1.10652489,0.0522625,0.00271875,0.05
1,1.121016216,0.0466375,0.00300625,0.07
1,0.386759829,0.2493,0.2001813,0.06
1,0.7332684,0.096175,0.0283,0.01
1,0.772823772,0.0846625,0.0123875,0.04
1,0.496624736,0.070475,0.019125,0
1,0.55911584,0.1070875,0.02385625,0
1,0.317007413,0.1065375,0.01459375,0
1,0.165552714,0.07350625,0.03230625,0
1,0.258309719,0.1145813,0.0458875,0
1,0.244588343,0.1830313,0.0306,0.06
1,0.676573826,0.07479375,0.00636875,0.01
1,0.538383542,0.04278125,0.00733125,0
1,0.519516649,0.05063125,0.00381875,0
1,0.710983683,0.01685625,0.00034375,0
1,0.763096118,0.0180375,0.00040625,0
1,0.721255936,0.092625,0.0061375,0
1,0.727565766,0.09631875,0.00955625,0
1,0.766207214,0.1020187,0.022875,0
1,0.877662098,0.07386875,0.006425,0
1,0.576461613,0.07306875,0.00676875,0
1,-0.140818326,0.05603125,0.0198125,0
1,0.303248478,0.128025,0.00618125,0
1,0.401213597,0.1693875,0.01239375,0
1,-0.330701642,0.1055188,0.03979375,0
1,-0.139115674,0.0551,0.01356875,0
1,-0.436485191,0.0505,0.01425625,0.18
1,-0.482087484,0.04893125,0.00719375,0
1,-0.702418234,0.014025,0.0011125,0
1,-0.321299495,0.0356125,0.0301375,0.25
1,-0.344485616,0.0509,0.0117125,0.03
1,-1.26026229,0.03014375,0.008275,0
1,-1.476280071,0.0140875,0.00105625,0.01
1,-0.994241611,0.05558125,0.01658125,0
1,-0.464823088,0.050675,0.08168125,0
1,-0.996445043,0.001625,0.3754937,0
1,-1.338991191,0.035875,0.5235688,0
1,-1.211824329,0.0225125,0.37235,0
1,-0.517292329,0.0281875,0.103725,0
1,-0.417130038,0.054875,0.04519375,0
1,-0.376785936,0.04875625,0.0209875,0
1,-0.761516552,0.04738125,0.02935625,0
1,-1.240869578,0.0281875,0.0446125,0
1,-1.225746018,0.03513125,0.0771125,0
1,0.11417267,0.00349375,0.013575,0
1,-0.227985372,0.00044375,0.00015625,0
1,-0.116762099,0.00215625,0.0000625,0
1,-0.298676751,0.041325,0.02363125,0
1,-0.452334883,0.0445125,0.0640875,0
1,-0.569348426,0.0419125,0.0706,0
1,-1.082116009,0.03794375,0.1052625,0
1,-1.780003236,0.025575,0.2021812,0
1,-0.788902967,0.1002063,0.3323188,0
1,1.097423211,0.03105,0.0061,0.08
1,-1.416380504,0.03483125,0.1721563,0
1,-1.042341545,0.07656875,0.2668625,0
1,-1.383861093,0.041125,0.1343563,0
1,-1.185326799,0.02003125,0.0323875,0
1,-0.851944929,0.046775,0.02401875,0
1,-0.43263753,0.04330625,0.0142875,0
1,0.591265926,0.03243125,0.00196875,0.55
1,0.771039743,0.0649125,0.02625625,0.67
1,-0.981584392,0,0,0
1,1.001974513,0.05056875,0.0065875,0.06
1,0.917380224,0.03374375,0.00338125,0.35
1,0.645131092,0.1066687,0.0680125,0.18
1,0.803139751,0.1355875,0.01756875,0.35
1,0.794664047,0.1371625,0.0226625,0.25
1,0.943295598,0.1745375,0.013625,0.38
1,0.694351522,0.1029813,0.01051875,0.07
1,0.728698781,0.08818125,0.0086875,0.02
1,0.882300574,0.0954,0.03099375,0.01
1,1.158048908,0.05385625,0.004225,0.01
1,1.027745911,0.07874375,0.009425,0
1,0.90233804,0.1193563,0.02589375,0
1,0.928535102,0.1348188,0.0220875,0.01
1,1.045867893,0.1244938,0.02295,0.01
1,0.719277854,0.1505812,0.02436875,0
1,0.547923404,0.2492,0.093375,0
1,0.454590502,0.1203875,0.03174375,0
1,0.487272667,0.09645,0.025025,0
1,0.539748167,0.07155625,0.02338125,0
1,0.505801533,0.05251875,0.00550625,0
1,0.333871185,0.06706875,0.0726625,0
1,0.502471345,0.04160625,0.01663125,0
1,0.802501256,0.1295313,0.01006875,0
1,0.941186061,0.1333313,0.01431875,0
1,1.053335777,0.04811875,0.0128625,0
1,-0.088693372,0.1933562,0.0212125,0
1,-0.035454181,0.05609375,0.0076625,0
1,0.330127853,0.1313688,0.006975,0
1,-0.043604378,0.07713125,0.0090125,0
1,-0.379283577,0.06494375,0.04985,0
1,-0.261675357,0.0369,0.0243125,0
1,-0.934129213,0.0125625,0.0173125,0.04
1,-0.488391054,0.02325,0.0014,0.05
1,-0.320592143,0.042625,0.002225,0.22
1,-1.749518244,0.0107,0.00630625,0.01
1,-1.93965821,0.00545625,0.00375625,0
1,-1.065314835,0.04396875,0.01635625,0
1,-0.609942918,0.05540625,0.02360625,0
1,-1.003468485,0.01591875,0.5056,0
1,-0.821929418,0.034625,0.3981562,0
1,-1.327204078,0.01263125,0.4377312,0
1,-1.181320558,0.01610625,0.337925,0
1,-0.761159746,0.011975,0.0509,0
1,-0.382206882,0.0285375,0.03380625,0
1,-0.106001586,0.0435125,0.0116125,0
1,-0.484535047,0.07130625,0.0226375,0
1,-0.797697918,0.09661875,0.05355625,0
1,-1.023249301,0.085725,0.106,0
1,-0.224413141,0.0353,0.0093625,0
1,-0.195134194,0.00445,0.00189375,0
1,-0.672828386,0.02001875,0.03003125,0
1,-1.242447036,0.03093125,0.4278875,0
1,-0.755970412,0.08760625,0.2990375,0
1,1.14059672,0.06699375,0.00415,0.19
1,-0.803444371,0.06395625,0.07973125,0
1,-0.848207857,0.05354375,0.02769375,0
1,-0.829015457,0.05306875,0.04196875,0
1,-0.75652127,0.04365,0.0382625,0
1,-0.905709939,0.03765,0.03229375,0
1,-0.852082643,0.01406875,0.00073125,0
1,0.956822922,0.0656875,0.03056875,0.4
1,0.903496095,0.099025,0.0469875,0.61
1,0.969630374,0.0701625,0.028825,0.22
1,0.758063277,0.06715625,0.01236875,0.05
1,0.624461391,0.1381938,0.0633875,0.28
1,0.83093931,0.0869625,0.00841875,0.41
1,0.62170084,0.118525,0.0096875,0.51
1,0.732072787,0.0737,0.00399375,0.58
1,0.587172048,0.09973125,0.01206875,0.61
1,0.725030566,0.1379375,0.03828125,0.29
1,1.020785067,0.1037125,0.00964375,0.01
1,1.193065961,0.0554375,0.0047875,0
1,1.135714113,0.05604375,0.0037625,0
1,1.227644831,0.0836,0.008775,0
1,1.162149046,0.08251875,0.00430625,0.01
1,0.834501108,0.1214937,0.02165,0
1,0.750889601,0.1438125,0.05553125,0
1,0.738783241,0.09368125,0.01075,0
1,0.574702622,0.03250625,0.00533125,0
1,0.484893961,0.0547125,0.0311,0
1,0.486872043,0.05615625,0.0196625,0
1,0.534045533,0.06011875,0.003175,0
1,0.563710498,0.1150688,0.007025,0
1,1.161516811,0.05099375,0.01034375,0
1,0.720849052,0.1513,0.00536875,0
1,-0.120636886,0.09678125,0.0033375,0
1,-0.432065806,0.05683125,0.0075375,0
1,0.064833305,0.098875,0.006625,0
1,-0.135741667,0.072425,0.00519375,0.02
1,-0.102452306,0.054375,0.00551875,0.04
1,-1.255367164,0.02031875,0.0879375,0.1
1,-1.226641162,0.0117,0.0116875,0.02
1,-1.344418395,0.015275,0.0062875,0.09
1,-1.581137176,0.00644375,0.00113125,0.07
1,-1.621074393,0.01151875,0.0059375,0.02
1,-1.634764471,0.0163375,0.026475,0
1,-0.46124877,0.07595,0.03813125,0
1,-0.637304294,0.07766875,0.059225,0
1,-0.810480332,0.06985625,0.0256125,0
1,-0.849829133,0.02988125,0.044725,0
1,-1.190516134,0.01210625,0.01390625,0
1,-1.385538706,0.0146125,0.1256812,0
1,-0.121726083,0.0347125,0.0124,0
1,-0.135153251,0.04494375,0.01445625,0
1,-0.426025145,0.05490625,0.01370625,0
1,-0.688527844,0.08425625,0.04851875,0
1,-0.724959601,0.00508125,0.00713125,0
1,-0.837478642,0.03718125,0.07375625,0
1,-0.832157853,0.05449375,0.09229375,0
1,-0.684183576,0.07391875,0.0773625,0
1,-0.646374674,0.058725,0.07941875,0
1,-0.955437408,0.03281875,0.01600625,0
1,-0.745259976,0.04808125,0.06790625,0
1,-1.101734071,0.07101875,0.016725,0
1,-0.794334345,0.06530625,0.01008125,0
1,1.179995599,0.0754125,0.11555,0.05
1,1.118468497,0.05520625,0.00509375,0.52
1,0.781299476,0.08063125,0.0353,0.75
1,0.732842736,0.0875125,0.0377125,0.5
1,0.612217316,0.1527,0.0459,0.3
1,0.500887627,0.05058125,0.00961875,0.73
1,0.884353773,0.065125,0.00648125,0.51
1,0.863915683,0.1053625,0.0130875,0.1
1,0.826776574,0.04668125,0.0025,0.26
1,0.636924557,0.07989375,0.00595625,0.3
1,0.43166729,0.2014625,0.02530625,0.8
1,0.575222182,0.1751563,0.03354375,0.41
1,1.227788805,0.08471875,0.008575,0.05
1,1.01995878,0.07313125,0.00744375,0
1,1.046506388,0.0939625,0.016525,0
1,0.960935579,0.1070687,0.00668125,0
1,0.854319483,0.088775,0.0047125,0
1,0.52100021,0.1433687,0.020375,0
1,0.770169637,0.07570625,0.0193375,0
1,0.878945347,0.02631875,0.002575,0
1,0.776579623,0.0554875,0.009075,0
1,0.633788421,0.05476875,0.020025,0
1,0.288243853,0.04661875,0.00761875,0
1,0.163862581,0.0639625,0.00568125,0
1,0.218435099,0.09129375,0.00935,0
1,-0.155146898,0.0733875,0.01054375,0
1,-0.037206912,0.07958125,0.035525,0
1,0.51342591,0.1407,0.00610625,0
1,0.622282997,0.1470125,0.00834375,0
1,-0.344479356,0.037025,0.0034375,0
1,-0.642236978,0.118875,0.0091,0
1,-0.693304035,0.02234375,0.00631875,0
1,-0.263071282,0.04514375,0.016075,0
1,-0.067141046,0.065975,0.02106875,0
1,-0.760965694,0.03276875,0.00445625,0.07
1,-0.866235943,0.02958125,0.006275,0.21
1,-0.774518057,0.03194375,0.00236875,0.02
1,-1.548680362,0.013625,0.00135625,0.01
1,-0.938185532,0.01034375,0.0014125,0
1,-1.214259373,0.0397125,0.0180875,0.01
1,-1.488618042,0.02106875,0.00579375,0.01
1,-1.140481936,0.033075,0.0325,0.02
1,-0.567326526,0.06339375,0.1486563,0
1,-0.470607099,0.04651875,0.01940625,0
1,-0.944895986,0.05403125,0.09028125,0
1,-0.833685232,0.0822125,0.1103875,0.01
1,-1.542883832,0.01895625,0.16145,0
1,-1.114178458,0.05249375,0.05906875,0
1,-0.126633728,0.042225,0.0392,0
1,-0.143140694,0.0293,0.01679375,0
1,-0.158683658,0.035425,0.0085375,0
1,-0.038327407,0.02055,0.0088375,0
1,-0.537392393,0.01034375,0.0077,0
1,1.342605176,0.1017375,0.0773625,0.04
1,-0.368796406,0.03654375,0.012725,0
1,-0.554877966,0.02365,0.01393125,0
1,-0.697485549,0.01578125,0.0055875,0
1,-0.841841689,0.0300875,0.0185875,0
1,-1.003324511,0.05664375,0.0625125,0
1,-1.087330382,0.0847625,0.0640125,0
1,-0.568447022,0.0293,0.01051875,0
1,1.462229036,0.1166,0.06889375,0
1,1.183163033,0.136325,0.06038125,0.21
1,0.852723246,0.1199,0.0277,0.48
1,0.68354719,0.03359375,0.0052875,1.07
1,0.688148107,0.0730125,0.01391875,0.86
1,0.613362851,0.0849875,0.015625,0.22
1,0.753938101,0.0486125,0.0079875,0.39
1,0.836210021,0.08083125,0.01098125,0.15
1,0.802970738,0.058225,0.00189375,0.1
1,0.555472664,0.0961,0.0042625,0.9
1,0.354027586,0.1587938,0.03005,0.94
1,0.865474361,0.1083562,0.01503125,0.08
1,0.974325188,0.0912,0.0103625,0.06
1,0.709894486,0.1289312,0.01714375,0
1,0.533851481,0.1210188,0.00429375,0
1,0.889518068,0.03918125,0.0036625,0
1,0.919596177,0.05441875,0.00435,0
1,0.67419512,0.03684375,0.0046625,0
1,0.576674444,0.06464375,0.11155,0
1,0.508224057,0.0418125,0.04215625,0
1,0.300757097,0.02109375,0.0025125,0
1,0.004032334,0.109375,0.0442625,0
1,-0.577736494,0.02566875,0.00515625,0
1,-0.543082507,0.023925,0.029975,0.08
1,-0.265481287,0.07850625,0.00355,0
1,-0.466582078,0.06748125,0.01649375,0
1,-0.326075686,0.1087062,0.01381875,0
1,-0.231246703,0.09029375,0.02075,0
1,-0.288410758,0.05780625,0.02361875,0
1,-0.817685306,0.01544375,0.0072125,0.09
1,-1.194547414,0.01136875,0.00485625,0.27
1,-0.546738202,0.05968125,0.01656875,0.05
1,-0.728915764,0.0470875,0.00753125,0.07
1,-1.115129941,0.0311875,0.04016875,0.04
1,-0.468416186,0.08963125,0.00909375,0.04
1,-0.983675149,0.0628875,0.091475,0
1,-0.862730482,0.07769375,0.056775,0
1,-1.109108059,0.0599375,0.02939375,0.02
1,-0.39967159,0.0773125,0.1128813,0
1,-0.068931335,0.089425,0.02901875,0
1,-0.530775835,0.0499,0.0148875,0.01
1,-0.736264713,0.0725875,0.1811813,0
1,-0.449999995,0.08501875,0.1330875,0.01
1,-0.534857193,0.06976875,0.0740625,0
1,0.057576166,0.0125875,0.0026125,0
1,1.504100517,0.023425,0.03574375,0.39
1,-0.621698732,0.00131875,0.00085,0
1,-0.900777254,0.03433125,0.0237125,0
1,-0.753648044,0.0484625,0.03404375,0
1,-0.631964725,0.01609375,0.0056625,0
1,1.568356871,0.07524375,0.02456875,0
1,1.056171445,0.1582438,0.1895313,0
1,0.907809064,0.2328062,0.0439625,0.05
1,-1.242465815,0,0,0
1,0.998475311,0.08195,0.0087125,0.74
1,0.928265933,0.0653625,0.00758125,0.57
1,0.807045836,0.06055,0.01700625,0.97
1,0.667879031,0.0827375,0.01125625,0.8
1,0.577988992,0.1119,0.0153375,0.58
1,0.526008012,0.0418,0.00866875,0.77
1,0.936384831,0.05674375,0.0027,0.37
1,0.899590009,0.06356875,0.00254375,0.1
1,0.675409512,0.0917375,0.0103,0.4
1,0.450045922,0.1122313,0.0113125,0.93
1,0.434859764,0.1487125,0.028,0.74
1,0.882826394,0.073,0.00909375,0.13
1,0.836692022,0.0920625,0.015725,0
1,0.592148551,0.1514312,0.0078125,0
1,0.919420904,0.07189375,0.0049625,0
1,0.798908159,0.089475,0.00770625,0
1,0.722276275,0.0661125,0.0135,0
1,0.737625187,0.0529125,0.007475,0
1,0.434571815,0.058875,0.0034125,0
1,-0.371440108,0.0784125,0.00345,0.53
1,-0.464629036,0.0461875,0.00476875,0.4
1,-0.393292902,0.043975,0.0053,0.76
1,-0.62174255,0.0545375,0.02400625,0.47
1,-0.932883522,0.0743625,0.0603875,0
1,-0.408065917,0.1253938,0.03614375,0
1,0.339448624,0.2147688,0.0194125,0
1,0.436355844,0.17395,0.0143875,0
1,0.277746249,0.1173687,0.0102875,0
1,0.055030534,0.1091938,0.01328125,0
1,-0.504509915,0.0594625,0.0361,0
1,-0.705335278,0.0645875,0.0178375,0.02
1,-0.718618472,0.034625,0.03944375,0
1,-0.279853677,0.07021875,0.01784375,0
1,-0.32017274,0.08781875,0.0272625,0.07
1,-0.479790155,0.0903375,0.01581875,0.05
1,-0.124705725,0.05373125,0.0043875,0.01
1,-0.432441391,0.06305625,0.00965625,0
1,-0.462319187,0.08604375,0.03085625,0
1,-0.442600969,0.08483125,0.040875,0
1,-0.20859892,0.1204062,0.08071875,0
1,0.053090011,0.0907375,0.0149625,0
1,-0.304341827,0.08611875,0.02088125,0
1,-0.304992841,0.0832375,0.01669375,0
1,-0.484284657,0.07808125,0.06435,0
1,-0.334757962,0.095675,0.0512375,0
1,-0.344416759,0.04165,0.04618125,0
1,0.029774521,0.01650625,0.0038375,0
1,-0.669836225,0.00803125,0.00023125,0
1,-0.528553623,0.0001375,0.00129375,0
1,1.517740516,0.08041875,0.04289375,0
1,1.098612563,0.3700312,0.1548375,0
1,0.971051338,0.3959687,0.1061125,0
1,-1.440374133,0,0,0
1,-1.551440913,0,0,0
1,-1.408787425,0,0,0
1,1.078806708,0.2268937,0.02534375,0.34
1,0.867740391,0.1176313,0.01700625,1.2
1,0.542446121,0.1128375,0.02183125,0.97
1,0.623941831,0.1993063,0.04536875,0.55
1,0.440887905,0.1077687,0.02135,0.52
1,0.933918489,0.081125,0.0142875,0.28
1,0.862425862,0.06161875,0.0037375,0.19
